Hotels,Distance,District,Price,Rating,Stars,Comments,Link,descriptions
"Habitacion en casa de familia ""ValenciaBonita""","a 2,5 km del centro","Extramurs, Valencia",€ 206,"8,6",4 de 5,96 comentarios,https://www.booking.com/hotel/es/valenciabonita-house.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=221&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972563&all_sr_blocks=486248606_351199735_2_0_0&highlighted_blocks=486248606_351199735_2_0_0&matching_block_id=486248606_351199735_2_0_0&sr_pri_blocks=486248606_351199735_2_0_0__20560&from=searchresults#hotelTmpl,"La Habitacion en casa de familia ""ValenciaBonita"" es un alojamiento recientemente reformado situado en Valencia, a 2,7 km de la playa de las Arenas y a 3 km de la playa de la Malvarrosa. Se encuentra a 1,9 km de los jardines del Turia y ofrece una cocina compartida. El establecimiento ofrece habitaciones familiares.

Los alojamientos disponen de zona de cocina con zona de comedor, cafetera y microondas. Los alojamientos incluyen WiFi gratuita y baño privado con ducha a ras de suelo y secador de pelo. Los alojamientos incluyen ropa de cama y toallas.

El puerto de Valencia se encuentra a 2,5 km, mientras que los jardines de Monforte están a 2,7 km. El aeropuerto más cercano es el de Valencia, ubicado a 11 km de la Habitacion en casa de familia ""ValenciaBonita"". El establecimiento ofrece servicio de enlace con el aeropuerto por un suplemento."
Apartamentos Turia,"a 1,1 km del centro","La Saïdia, Valencia",€ 950,"8,5",3 de 5,593 comentarios,https://www.booking.com/hotel/es/apartamentos-turia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=222&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972563&all_sr_blocks=35532812_327779607_4_0_0&highlighted_blocks=35532812_327779607_4_0_0&matching_block_id=35532812_327779607_4_0_0&sr_pri_blocks=35532812_327779607_4_0_0__95000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Los Apartamentos Turia están situados en el barrio histórico del Carmen, en Valencia, y ofrece modernos apartamentos completamente equipados y con WiFi gratuita. La estación de metro de Ángel Guimerá queda a solo 10 minutos a pie.

Los Apartamentos Turia presentan una decoración moderna con suelo de parquet o piedra y disponen de aire acondicionado y salón amplio con 2 sofás grandes y grandes ventanas que dan a un pequeño balcón. También cuentan con cocina con lavavajillas, lavadora y set de té y café.

Hay una gran variedad de bares, restaurantes y tiendas a entre 5 y 10 minutos a pie de los apartamentos.

Muchos de los principales lugares de interés de la ciudad también se hallan a poca distancia a pie de los apartamentos. El Instituto Valenciano de Arte Moderno, el jardín botánico y el Museo de Historia Natural se hallan a 5 minutos a pie. La catedral y el ayuntamiento se encuentran a unos 15 minutos a pie.

La estación de trenes Estació del Nord está a 20 minutos a pie y el aeropuerto de Valencia, a 9,5 km. Además, hay aparcamiento privado sujeto a disponibilidad y por un suplemento."
Rooms in Valencia Great Location in Shared Apartment,"a 1,8 km del centro","Quatre Carreres, Valencia",€ 258,"8,9",4 de 5,43 comentarios,https://www.booking.com/hotel/es/rooms-in-valencia-great-location.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=226&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=991823101_372199175_2_0_0&highlighted_blocks=991823101_372199175_2_0_0&matching_block_id=991823101_372199175_2_0_0&sr_pri_blocks=991823101_372199175_2_0_0__25760&from=searchresults#hotelTmpl,"Rooms in Valencia Great Location in Shared Apartment cuenta con vistas a la ciudad y wifi gratis. Ofrece alojamiento con una buena ubicación en Valencia, a poca distancia de Estación de tren del Norte, Jardín del Turia y Oceanográfico.

Jardines de Monforte está a 3,1 km del alojamiento, y Museo Nacional de Cerámica y Artes Santuarias González Martí está a 3,2 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 11 km del alojamiento."
The Valentia Corretgería,"a 0,6 km del centro","Ciutat Vella, Valencia",€ 817,"9,2",4 de 5,571 comentarios,https://www.booking.com/hotel/es/the-valentia-corretgeria.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=227&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=957706701_368893292_2_2_0&highlighted_blocks=957706701_368893292_2_2_0&matching_block_id=957706701_368893292_2_2_0&sr_pri_blocks=957706701_368893292_2_2_0__81680&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Valentia Corretgería se encuentra en Valencia, a 3 min a pie de Basílica de la Virgen de los Desamparados, y ofrece servicio de conserjería, habitaciones libres de humo, centro de fitness, wifi gratis en todo el alojamiento y salón de uso común. Este hotel de 4 estrellas ofrece mostrador de información turística y guardaequipaje. Se ofrece parking privado por un suplemento.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, nevera, microondas, caja fuerte, TV de pantalla plana y baño privado con ducha. Cada habitación está equipada con hervidor, algunas ofrecen terraza y otras también tienen vistas a la ciudad. En The Valentia Corretgería, todas las habitaciones tienen ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet o continental.

En recepción se habla catalán, inglés, español y francés, y el personal está siempre dispuesto a echar una mano.

Cerca del alojamiento hay puntos de interés como Museo Nacional de Cerámica y Artes Santuarias González Martí, Jardín del Turia y Estación de tren del Norte. El aeropuerto (Aeropuerto de Valencia) está a 9 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Hlius Brand New Apartments,"a 2,2 km del centro","Quatre Carreres, Valencia",€ 556,"9,5",3 de 5,325 comentarios,https://www.booking.com/hotel/es/hlius-brand-new-apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=228&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=958721401_368446412_2_0_0&highlighted_blocks=958721401_368446412_2_0_0&matching_block_id=958721401_368446412_2_0_0&sr_pri_blocks=958721401_368446412_2_0_0__55608&from=searchresults#hotelTmpl,"Hlius Brand New Apartments se encuentra a 1,7 km de Oceanográfico, en Valencia, y ofrece alojamiento con aire acondicionado y wifi gratis.

Cada unidad dispone de cocina equipada, sala de estar con sofá cama y TV de pantalla plana, y baño privado con artículos de aseo gratuitos y ducha. También se ofrece nevera, lavavajillas y microondas, además de cafetera y hervidor.

Estación de tren del Norte está a 2,5 km del alojamiento, y Jardín del Turia está a 2,9 km. El aeropuerto (Aeropuerto de Valencia) está a 11 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Casa del Patriarca,a 350 m del centro,"Ciutat Vella, Valencia",€ 637,"8,3",4 de 5,1.912 comentarios,https://www.booking.com/hotel/es/pensia3n-paras.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=229&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=36483404_117004941_0_0_0&highlighted_blocks=36483404_117004941_0_0_0&matching_block_id=36483404_117004941_0_0_0&sr_pri_blocks=36483404_117004941_0_0_0__63650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"La Casa del Patriarca se halla en un edificio del siglo XIX del centro de Valencia. Este establecimiento se sitúa a poca distancia de lugares de interés como el barrio del Carmen, el centro histórico de Valencia y la plaza del Ayuntamiento. Está en el distrito de Ciutat Vella.

Las habitaciones cuentan con baño privado y ducha. Algunas también tienen balcón.

A poca distancia a pie hay muchos bares, restaurantes y tiendas.

La Casa del Patriarca se encuentra junto al edificio histórico de la Universidad de Valencia y el palacio del siglo XVIII del Marqués de Dos Aguas, ahora Museo Nacional de Cerámica. El precioso colegio del Corpus Christi está a solo 100 metros.

La Ciudad de las Artes y las Ciencias se sitúa a 2,3 km del hotel, mientras que el Oceanogràfic se encuentra a 3 km. El aeropuerto de Valencia, situado a 9 km, es el más cercano.

Las llegadas tardías deben ser confirmadas por la propiedad, que proporcionará un código de acceso."
Marin Beach Apartments Patacona,"a 4,7 km del centro","Poblados marítimos, Valencia",€ 448,"9,2",3 de 5,197 comentarios,https://www.booking.com/hotel/es/marin-luxury-beach-apartment.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=230&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=584081402_288241135_4_0_0&highlighted_blocks=584081402_288241135_4_0_0&matching_block_id=584081402_288241135_4_0_0&sr_pri_blocks=584081402_288241135_4_0_0__44800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"HOSTAL LETTO DAL MARE dispone de wifi gratis en todo el alojamiento y habitaciones con aire acondicionado en Valencia. El alojamiento está a unos 2,4 km de Playa de la Malvarrosa, a 5 min a pie de Puerto de Valencia y a 3,3 km de Oceanográfico. Este alojamiento libre de humo está a 15 min a pie de Playa de las Arenas.

En el hostal o pensión, las habitaciones disponen de armario, TV de pantalla plana, baño privado, ropa de cama y toallas.

Jardín del Turia está a 3,8 km del alojamiento, y Jardines de Monforte está a 4 km. El aeropuerto (Aeropuerto de Valencia) está a 13 km."
HOSTAL LETTO DAL MARE,"a 3,7 km del centro","Poblados marítimos, Valencia",€ 324,"6,7",3 de 5,270 comentarios,https://www.booking.com/hotel/es/hostal-letto-dal-mare.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=231&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=913800001_382029490_2_0_0&highlighted_blocks=913800001_382029490_2_0_0&matching_block_id=913800001_382029490_2_0_0&sr_pri_blocks=913800001_382029490_2_0_0__32384&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Marin Beach Apartments Patacona está a 4 min a pie de Playa de Patacona y ofrece jardín y pista de tenis, así como alojamiento con aire acondicionado, balcón y wifi gratis.

El apartamento ofrece terraza, vistas a la ciudad, zona de estar, TV de pantalla plana por cable, cocina totalmente equipada con nevera y lavavajillas, y baño privado con bidet y artículos de aseo gratuitos. También hay horno, microondas y fogones, además de cafetera y hervidor.

Hay zona de juegos infantil en el propio alojamiento, y se puede practicar senderismo cerca.

Playa de la Malvarrosa está a 8 min a pie del alojamiento, y Playa de las Arenas está a 1,8 km. El aeropuerto (Aeropuerto de Valencia) está a 18 km."
Carrer de l'Arquitecte Alfaro 27 bajo derecha,"a 3,6 km del centro","Ciutat Vella, Valencia",€ 311,"7,8",3 de 5,59 comentarios,https://www.booking.com/hotel/es/carrer-de-l-39-arquitecte-alfaro-27-bajo-derecha.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=232&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=435339801_147573902_2_0_0&highlighted_blocks=435339801_147573902_2_0_0&matching_block_id=435339801_147573902_2_0_0&sr_pri_blocks=435339801_147573902_2_0_0__31128&from=searchresults#hotelTmpl,"Carrer de l'Arquitecte Alfaro 27 bajo derecha se encuentra en el barrio de Poblados marítimos, en Valencia, cerca de Playa de las Arenas. Dispone de terraza, wifi gratis y lavadora. Este apartamento está a 2,2 km de Playa de la Malvarrosa y a 8 min a pie de Puerto de Valencia.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, 1 baño con artículos de aseo gratuitos y secador de pelo, y una zona de estar. La cocina está equipada con nevera y microondas, además de cafetera.

Oceanográfico está a 3,5 km del alojamiento, y Jardín del Turia está a 4,1 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 13 km del alojamiento."
My Loft 4 You Borgia,"a 0,8 km del centro","Ciutat Vella, Valencia",€ 504,"7,7",3 de 5,59 comentarios,https://www.booking.com/hotel/es/my-loft-4-you-borgia-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=233&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=200949201_258368488_0_0_0&highlighted_blocks=200949201_258368488_0_0_0&matching_block_id=200949201_258368488_0_0_0&sr_pri_blocks=200949201_258368488_0_0_0__50384&from=searchresults#hotelTmpl,"My Loft 4 You Borgia es un alojamiento muy bien ubicado en el centro de Valencia que ofrece balcón. Este apartamento ofrece wifi gratis y está a 3 min a pie de Church of Saint Nicolás y a 400 metros de Basílica de la Virgen de los Desamparados.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una sala de estar, una zona de cocina totalmente equipada con nevera y lavavajillas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Jardines de Monforte, Jardín del Turia y Museo Nacional de Cerámica y Artes Santuarias González Martí. El aeropuerto (Aeropuerto de Valencia) está a 8 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
APARTAMENTO PLAZA AYUNTAMIENTO VALENCIA CIUTAT VELLA,a 250 m del centro,"La Saïdia, Valencia",€ 904,"7,7",4 de 5,6 comentarios,https://www.booking.com/hotel/es/apartamento-plaza-ayuntamiento-valencia-ciutat-vella.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=234&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=1081724401_381562999_2_0_0&highlighted_blocks=1081724401_381562999_2_0_0&matching_block_id=1081724401_381562999_2_0_0&sr_pri_blocks=1081724401_381562999_2_0_0__90434&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Cómodo alojamiento en Valencia centro se encuentra en el barrio de La Saïdia, en Valencia, cerca de Church of Saint Nicolás. Tiene terraza y lavadora. Este apartamento ofrece alojamiento con balcón.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una cocina totalmente equipada con nevera y horno, y 1 baño. Hay TV de pantalla plana.

Basílica de la Virgen de los Desamparados está a 1,7 km del alojamiento, y Jardines de Monforte está a 2,5 km. El aeropuerto (Aeropuerto de Valencia) está a 12 km."
Cómodo alojamiento en Valencia centro,a 2 km del centro,"Extramurs, Valencia",€ 376,"7,9",3 de 5,,https://www.booking.com/hotel/es/comodo-alojamiento-en-valencia-centro.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=235&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=1110597801_384045305_4_0_0&highlighted_blocks=1110597801_384045305_4_0_0&matching_block_id=1110597801_384045305_4_0_0&sr_pri_blocks=1110597801_384045305_4_0_0__37647&from=searchresults#hotelTmpl,"APARTAMENTO PLAZA AYUNTAMIENTO VALENCIA CIUTAT VELLA ofrece alojamiento con una buena ubicación en una zona céntrica de Valencia, y tiene vistas a la ciudad y terraza. Se encuentra a 8 min a pie de Estación de tren del Norte y ofrece wifi gratis, además de cajero automático.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Church of Saint Nicolás, Jardín del Turia y Museo Nacional de Cerámica y Artes Santuarias González Martí. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km."
Apartamentos Líbere Valencia Abastos,a 1 km del centro,"Poblados marítimos, Valencia",€ 363,"9,6",4 de 5,619 comentarios,https://www.booking.com/hotel/es/apartamentos-libere-valencia-abastos.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=236&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972573&all_sr_blocks=741760605_329183287_0_2_0&highlighted_blocks=741760605_329183287_0_2_0&matching_block_id=741760605_329183287_0_2_0&sr_pri_blocks=741760605_329183287_0_2_0__36316&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Apartamentos Líbere Valencia Abastos cuenta con terraza y wifi gratis. Ofrece alojamiento bien ubicado en Valencia, a poca distancia de Church of Saint Nicolás, Estación de tren del Norte y Museo Nacional de Cerámica y Artes Santuarias González Martí.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. También se ofrece nevera, fogones y tostadora, además de cafetera.

Jardín del Turia está a 3,2 km del alojamiento, y Basílica de la Virgen de los Desamparados está a 1,9 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 8 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
